file_url,link_title,date,title,article_url,publication,description,tags
/media/media-35537.pdf,"<span class=""asset-headline-intro"">Description of VOIP Telephony Encryption methods and cryptanalytic and other ways to attack</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35509.pdf,"<span class=""asset-headline-intro"">NSA Experiment for massive SSL/TLS Decryption</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35510.pdf,"<span class=""asset-headline-intro"">Canadian Document from CES on TLS Trends</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35511.pdf,"<span class=""asset-headline-intro"">Details on how NSA uses the SCARLETFEVER program to attack Scure Sockets Layer (SSL)/Transport Layer Scurity (TLS)</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35512.pdf,"<span class=""asset-headline-intro"">Analysis from SSL/TLS Connections through GCHQ in the flying pig database</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35513.pdf,"<span class=""asset-headline-intro"">NSA High Level Description on TURMOIL / APEX Programs on Attacking VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35514.pdf,"<span class=""asset-headline-intro"">Explanation of the GALLANTWAVE that decrypts VPN Traffic within LONGHAUL</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35515.pdf,"<span class=""asset-headline-intro"">Intro to the VPN Exploitation Process mentioning the protocols attacked - PPTP, IPSEC, SSL, SSH)</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35516.pdf,"<span class=""asset-headline-intro"">Analytic Challenges from Active-Passive Integration when NSA attacks IPSEC VPNs</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35517.pdf,"<span class=""asset-headline-intro"">Overview of the capabilities of the VALIANTSURF program</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35518.pdf,"<span class=""asset-headline-intro"">MALIBU Architecture Overview to exploit VPN Communication</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35519.pdf,"<span class=""asset-headline-intro"">POISENNUT Virtual Private Network Attack Orchestrator (VAO)</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35520.pdf,"<span class=""asset-headline-intro"">NSA Presentation on the development of Attacks on VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35521.pdf,"<span class=""asset-headline-intro"">NSA Presentation on the Analysis and Contextualisation of data from VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35522.pdf,"<span class=""asset-headline-intro"">Description of existing projects on VPN decryption</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35523.pdf,"<span class=""asset-headline-intro"">Explanation of the Transform Engine Emulator when attacking VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35524.pdf,"<span class=""asset-headline-intro"">Explanation of the POISENNUT Product and its role when attacking VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35525.pdf,"<span class=""asset-headline-intro"">Explanation of the TURMOIL GALLANTWAVE Program and its role when attacking VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35526.pdf,"<span class=""asset-headline-intro"">Processing of data from exploited VPN in the TURMOIL program</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35527.pdf,"<span class=""asset-headline-intro"">Decryption of VPN Connections within the VALIANTSURF program</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35528.pdf,"<span class=""asset-headline-intro"">Description on the processing of VPN data packets within the TURMOIL program</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35529.pdf,"<span class=""asset-headline-intro"">Explanation on the SPIN9 program on end-to-end attacks on VPN</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35538.pdf,"<span class=""asset-headline-intro"">Explanation of a potential technique to deanonymise users of the TOR network</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35539.pdf,"<span class=""asset-headline-intro"">Analytics on security of TOR hidden services</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35540.pdf,"<span class=""asset-headline-intro"">Overview on Internet Anonymization Services on how they work</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
/media/media-35541.pdf,"<span class=""asset-headline-intro"">TOR deanonymisation research</span>",12/28/14,"NSA Documents: Attacks on VPN, SSL, TLS, SSH, Tor",http://www.spiegel.de/international/world/nsa-documents-attacks-on-vpn-ssl-tls-ssh-tor-a-1010525.html,Der Spiegel,,"International, World, NSA Spying Scandal"
